"","transect","id","mean.height.mean","height.2","mean.height.median","mean.height.var","mean.height.rms","transect.length","can.max.ht","moch","can.max.ht.median","lad.mean","lad.sd","lad.median","lad.column.max","lad.max.ht.mean","lad.max.ht.sd","lad.max.ht.median","lad.max","lad.mean.peak","lad.peak.sd","lad.peak.median","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","mean.return.ht","sd.return.ht","median.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","gap.variables","enl","fhd","gini","mean.intensity","median.intensity","sd.intensity","max.intensity","min.intensity","skew.intensity","kurtosis.intensity","p10","p25","p50","p75","p90","projectID","siteID","plotID","year","description","disturbance","yearOfDisturbance","management","standAge","pft","notes"
"1393","TH_QURU_PI_T2.CSV","TH_QURU_PI_T2_output.csv",20.7425400635964,5.96526989427393,22.9833528989717,35.5844449115309,21.5695233864723,60,30.451,26.3285,28.159,3.60901436435771,1.5895728077847,3.71845592971643,5.80814248998044,20.9333333333333,8.34604679924222,24,3.25809653802148,1.37172199978797,0.741408832358049,1.28178268270638,0,0,0.65752688172043,1703.20129183438,28.1551726790103,30.1742861265928,5.50212057578789,16.4072582368655,8.32990246846937,19.164,6.04082998661312,93.9591700133869,30.451,298.916666666667,4.56666666666667,0.799973768436933,20.1888949972512,2.85733816795701,1.37260464024839,88.0631641436628,93,22.7962446878513,137,4,-0.931047113001132,3.49286176067108,2.729,10.3975,19.1565,23.10025,25.3849,"","","",NA,"","",NA,"",NA,"",""
"1394","TH_QURU_PI_T3.CSV","TH_QURU_PI_T3_output.csv",16.2814553320819,7.73330520700732,17.2820650933288,59.8040094247266,17.9970293011067,60,30.363,23.4791666666667,27.579,3.65566516231398,1.56671453819809,3.64676387687228,5.76519110278484,17,10.4557177610294,23,2.9041650800285,1.36742623272826,0.694816150743569,1.38629436111989,0,0,0.694623655913978,2490.14065153416,36.2080687582599,34.3382644921271,8.52715094623562,11.9898942480701,9.17277292011302,7.279,4.23012784880489,95.7698721511951,30.363,299.95,6.06666666666667,0.910794824938865,22.7432131363974,3.04368365892336,1.58020751354755,82.0820128852516,85,21.5808600831621,135,1,-0.66725018404113,3.12690541860185,2.286,3.161,7.278,21.13,24.0725,"","","",NA,"","",NA,"",NA,"",""
"1395","TREE_25C.CSV","TREE_25C_output.csv",7.19101612717927,6.71494064504565,6.31981501886108,45.0904278664861,9.78130257742681,40,19.773,9.5504,10.1675,1.84543433994442,2.24981636837803,0.533538489858029,6.51174532964473,7.1,7.10651560911282,5,5.14555461199563,0.719604642157249,1.02452728740327,0.241266691347956,15,0.375,0.786904761904762,165.201926032686,6.72937318216226,10.9506832027907,8.52829522087263,9.53880303383897,5.29682349497003,10.703,55.6295733811956,44.3704266188044,19.773,724.425,3.25,0.959579559281304,16.4616714697406,2.66166648823816,1.65932725797639,70.7308440295605,73,17.3716922055451,118,8,-0.765398180793074,4.00308352523868,1.9049,4.53575,10.701,13.962,16.03,"TREE-EAGERNEON","TREE","TREE_25",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1396","TREE_25E.CSV","TREE_25E_output.csv",6.73772997870549,5.29544927013718,6.27760868539615,28.0417829725964,8.52864254522537,40,20.353,9.0426,8.667,1.33503644342757,1.53673601945948,0.713522810646044,5.31156259329806,6.125,5.41217762704317,5,2.53897387105828,0.573376742359827,0.672837912630113,0.36250446733774,11,0.275,0.808333333333333,117.435490683058,5.17918660790591,9.51900818171444,7.07389156960025,7.18977473770829,4.00748361036296,7.175,47.1458084157878,52.8541915842122,20.353,689.9,4.625,0.967208960951979,16.4667580534613,2.71839742517703,1.72839595505394,68.7948295961051,71,14.8031525011209,112,6,-0.694290450034328,4.27728339111634,1.819,3.92675,7.172,10.0875,12.4159,"TREE-EAGERNEON","TREE","TREE_25",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1397","TREE_25E2.CSV","TREE_25E2_output.csv",7.30992333411749,5.16558468645571,7.02733071136068,26.6832651529457,8.90105623686628,30,20.353,9.89866666666667,10.3085,1.38534773956137,1.64016739590844,0.639916123772232,5.57821925168086,6.56666666666667,5.46893000524772,5.5,2.53897387105828,0.573365811897262,0.705186909815875,0.260148496961777,6,0.2,0.785714285714286,124.717816832261,5.81787617369538,9.53258273815698,6.99207134882979,7.18944353788139,4.00747565977938,7.175,47.1423911861704,52.8576088138296,20.353,919.9,4.7,0.961377002685817,16.5486981677917,2.68884675432997,1.73578414735544,69.1094274940007,71,40.5275832957945,4625,6,97.3736402178194,10950.8163208951,1.819,3.927,7.174,10.087,12.4146,"TREE-EAGERNEON","TREE","TREE_25",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1398","TREE_25W.CSV","TREE_25W_output.csv",6.71826973434732,3.54541835244401,5.79583229046172,12.5699912938468,7.57567750996225,40,17.873,8.5545,7.8305,3.22092795863693,2.00842545577782,3.05866036358361,6.48920493132532,6.675,4.04707871851366,5,4.53259949315326,1.66756829543294,1.0595623294988,1.7478633082417,1,0.025,0.732894736842105,51.382917900561,3.69199292701061,6.14427425555408,4.16110672531806,4.67340366158982,2.79744621637805,3.768,15.1117998671685,84.8882001328315,17.873,564.75,3.625,0.808836324063552,10.1039260969977,2.32164636267798,1.52792472415344,69.2881957122737,68,14.3158730474454,116,3,-0.0340378993511772,3.14151274880684,2.556,2.93,3.767,5.144,8.0924,"TREE-EAGERNEON","TREE","TREE_25",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1399","TREE_39C.CSV","TREE_39C_output.csv",7.93127948356198,2.83802951779938,8.88767998872054,8.0544115439006,8.407801460874,30,18.069,10.2998,10.6255,3.12852013032736,1.71726499762592,3.8300309781496,6.23048144757848,7.86666666666667,3.27722899490674,8.5,3.37416870927424,1.46967321791426,0.95553004558589,1.28389715479688,0,0,0.652631578947368,32.681378441307,3.58378802056564,4.45396922586554,3.58532083304438,5.97910629708436,2.98795993926433,5.482,13.5563730363889,86.4436269636111,18.069,670.666666666667,3.13333333333333,0.862689498299266,12.8396946564885,2.46950802112218,1.85583073390398,77.7790137459021,79,61.8427581411554,7945,6,118.399019322024,15064.5420028003,2.428,3.667,5.478,8.041,10.137,"TREE-EAGERNEON","TREE","TREE_39",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1400","TREE_39C_XXX.CSV","TREE_39C_XXX_output.csv",7.93127948356198,2.83802951779938,8.88767998872054,8.0544115439006,8.407801460874,30,18.069,10.2998,10.6255,3.12852013032736,1.71726499762592,3.8300309781496,6.23048144757848,7.86666666666667,3.27722899490674,8.5,3.37416870927424,1.46967321791426,0.95553004558589,1.28389715479688,0,0,0.652631578947368,32.681378441307,3.58378802056564,4.45396922586554,3.58532083304438,5.9793443984357,2.98788088818055,5.4835,13.5570469798658,86.4429530201342,18.069,670.633333333333,3.13333333333333,0.862689498299266,12.8396946564885,2.46950802112218,1.85583073390398,77.7784999424825,79,61.8444996277936,7945,6,118.395852351619,15063.7156696638,2.428,3.667,5.4795,8.04125,10.137,"TREE-EAGERNEON","TREE","TREE_39",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1401","TREE_39E.CSV","TREE_39E_output.csv",7.0981224084005,3.51913760665845,6.27510335197286,12.3843294945977,7.90304137543706,40,18.789,9.4127,8.911,3.44588693591749,1.76402240000669,3.30817759608097,6.0591231955818,6.9,3.74028656519037,7,4.84680831993847,1.98335126350033,1.15426485955761,1.99439556336094,0,0,0.725,26.9079108500202,2.38202686682507,4.60802114315285,4.07416266810174,5.69568242609104,3.16962474333937,4.56,3.36148744402245,96.6385125559776,18.789,441.15,2.7,0.849032956972727,11.2387650085763,2.45223176542139,1.59523201056608,74.8138347805679,75,13.418450731335,121,0,-0.0441047050015855,3.19006527718043,2.901,3.489,4.558,7.118,10.7998,"TREE-EAGERNEON","TREE","TREE_39",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1402","TREE_39W.CSV","TREE_39W_output.csv",5.44036024701489,4.73899843341111,4.36555277207811,22.4581061518729,7.17594405743077,40,22.231,7.38375,5.101,1.91657070730104,2.01199481191988,1.24859154368815,6.31535800152233,5.2,4.81024547590469,4,4.61181472870676,1.19146197623345,1.37054043848293,0.690601298361468,8,0.2,0.856521739130435,42.9897179015476,2.51323711308033,6.05585312858422,6.75364645570953,5.82751554739062,4.45237209893131,3.991,37.921858500528,62.078141499472,22.231,592,6.15,0.888167075122367,10.8480801335559,2.16878215163881,1.31106721669672,68.4248672927726,67,13.040081746162,116,5,0.015859880984876,3.773349074441,2.304,2.65625,3.99,8.83575,12.0116,"TREE-EAGERNEON","TREE","TREE_39",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1403","TREE_41C.CSV","TREE_41C_output.csv",14.679228750047,6.79253723724041,17.6220455111302,46.1385621192976,16.1389235936763,40,54.034,17.6248,19.188,2.42085518932971,2.17495815169437,2.1746983833587,5.85507192220243,14.625,6.91963946000153,17,5.67675380226828,1.4720528967432,1.5819830934282,0.823239592057225,5,0.125,0.914090909090909,43.0445130475313,4.03671662331348,5.1719853006941,9.56270227391228,14.6905247977154,4.68983591673664,15.635,45.0661507085708,54.9338492914292,54.034,478.2,6.425,0.841874936756419,13.2690541781451,2.49465321864933,1.25837984965049,80.6336030461685,82,12.7460129890777,120,8,-1.58217341646047,8.38540304398607,7.675,9.168,15.6315,18.27275,19.7242,"TREE-EAGERNEON","TREE","TREE_41",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1404","TREE_41E.CSV","TREE_41E_output.csv",14.851036417175,6.52272666808319,17.1153769081448,42.5459631865237,16.1875136068242,40,23.736,16.669825,18.823,1.97433640924033,1.86255669401272,1.66635815469154,6.31535800152233,14.9,6.65177824691667,17,4.11087386417331,1.00219931102263,1.00104242083472,0.73002943385133,5,0.125,0.809,74.0739165072757,4.48607195348042,7.34500339928254,7.00333335977068,14.7524488441462,4.6041195887112,16.003,41.8613613372513,58.1386386627487,23.736,519.1,3.725,0.898711990473179,14.8623853211009,2.52984322117158,1.39978627595619,77.026267815711,80,16.8036661154711,121,6,-1.32818882216568,5.39779916165666,7.5853,11.513,15.999,17.861,20.0657,"TREE-EAGERNEON","TREE","TREE_41",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1405","TREE_41W.CSV","TREE_41W_output.csv",12.8708291742882,6.79606630937451,15.0187691960099,46.1865172814153,14.5151678592804,40,22.562,15.29675,17.629,1.91401434518291,1.77207629843024,1.76771637589424,5.98141421125448,12.625,6.90851388524074,14,4.11087386417331,1.10769331693747,1.02134713624386,1.01103816541761,6,0.15,0.8375,59.5310992716933,3.58387069273679,6.83278641034795,7.43477627049447,12.947855832468,5.13040481114793,13.6105,40.2821559609323,59.7178440390677,22.816,483.9,5.7,0.952636532730988,16.1449752883031,2.79768247446248,1.88508671378304,75.164157147802,77,13.0199646779684,116,6,-1.23572027004257,6.6349635838563,6.356,8.715,13.609,17.166,19.455,"TREE-EAGERNEON","TREE","TREE_41",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1406","TREE_42C.CSV","TREE_42C_output.csv",14.2883400489199,4.20868799901949,14.5980578560745,17.7130546730907,14.8804196735117,40,22.812,18.0861,18.574,3.53425833350554,1.99750966230115,3.84598059524452,6.3578422665081,14.425,5.05806033563997,16,5.24702407216049,1.77082183247365,1.21425804183211,1.54226388616856,0,0,0.720833333333333,120.027794515637,7.21686313985662,8.24285635785408,3.91514840272813,12.06262296527,5.35141759697257,12.09,13.0588054973688,86.9411945026312,22.812,489.45,3.875,0.914954421854509,17.3883610451306,2.92999845688152,1.56896792895005,75.5333490039372,78,16.3479253043317,122,8,-1.28176738686091,5.60675750238551,4.7541,8.289,12.089,16.475,19.257,"TREE-EAGERNEON","TREE","TREE_42",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1407","TREE_42E.CSV","TREE_42E_output.csv",12.1675000302886,5.30200218139073,13.7481639914015,28.111227131472,13.2459995259044,40,22.407,15.21525,17.6615,3.64746920811235,2.10177517253986,4.13018179122361,6.24997524225948,12.175,5.89605474350956,13,5.68697535633982,2.33213765429963,1.68335773449486,2.18477415477341,1,0.025,0.772826086956522,180.87458516263,7.66130341854984,11.0534616791097,5.74488709022964,9.71794270449521,4.86088941976769,8.237,16.6291214417366,83.3708785582634,22.407,488.425,5.1,0.95089392954395,17.4041281912004,2.84122202999757,1.5643724677445,73.5395197445188,74,15.7346980336866,123,5,-0.765582268147132,4.37726544946112,4.044,6.095,8.237,13.142,17.4062,"TREE-EAGERNEON","TREE","TREE_42",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1408","TREE_42W.CSV","TREE_42W_output.csv",13.2101424592375,4.78025385433872,15.0012248442351,22.8508269119201,14.02809395579,40,23.46,17.589675,18.799,3.58416161495788,1.53486940905041,3.70430568585532,6.10255859461357,13.125,5.16490871664563,14,3.65620867182439,1.7374029172627,0.886931832002036,1.5294852867354,0,0,0.728125,161.810980512734,7.36329161128243,10.3727005721727,4.21374705280229,10.7532883429001,5.19380544261198,10.81,4.50307377049181,95.4969262295082,23.46,488.125,3.875,0.941762850723119,18.163200563976,2.92302229776185,1.98368438456621,79.369152360515,81,15.0221948259812,125,7,-1.10440020053549,5.43575958172021,4.6465,6.246,10.81,14.79175,18.47,"TREE-EAGERNEON","TREE","TREE_42",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1409","TREE_45C.CSV","TREE_45C_output.csv",11.1941005410142,5.46088652935015,12.2919694542903,29.8212816864379,12.4251211892122,40,21.411,13.512925,15.9825,1.40155166473277,1.84011174040052,0.631160519649287,6.85856503479137,10.775,5.71317640331406,12,3.23867845216438,0.573019166915131,0.715097735866673,0.322407424140807,5,0.125,0.770454545454546,217.712180534815,7.41628058540652,12.7558207424429,6.33525020406273,10.5878512252393,4.28610710017186,10.745,48.1049835963131,51.8950164036869,21.411,800.25,4.65,0.908381235557121,14.1339220014717,2.51960597842255,1.58403302064902,71.2024108863198,75,17.970039391007,118,5,-0.96951149820346,4.07129674740639,3.1116,8.80375,10.736,12.936,16.1749,"TREE-EAGERNEON","TREE","TREE_45",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1410","TREE_45E.CSV","TREE_45E_output.csv",8.22246124945633,7.83135036448779,8.69016672463146,61.330048531363,11.2192876379744,20,20.951,8.96,9.395,0.142342117355588,0.250387299535265,0.0350581770459934,0.912428894849767,7.55,7.75598241088095,5,0.422649932862265,0.0723012191746468,0.107307353767414,0.0332628429806291,8,0.4,0.911363636363636,143.070982538718,3.00356399583466,11.5779784877,8.5006729393062,10.6344447354636,5.04810691014476,10.975,75.817076260451,24.182923739549,20.951,1578.95,7.65,0.89457912168526,7.72081218274112,1.88524948329511,1.24074194521375,72.4540929927963,75,18.4394606663668,686,7,3.93482879386222,164.13321411693,3.6,5.172,10.972,15.351,16.723,"TREE-EAGERNEON","TREE","TREE_45",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1411","TREE_45E_finalsegment.CSV","TREE_45E_finalsegment_output.csv",7.1802229704253,4.04312580908947,8.49341967226132,16.3468663081254,8.14050253868494,10,12.856,8.2238,9.7915,1.35899800770592,2.33324192649135,0.19423818648883,6.53378883793334,7,3.91578004149024,9,2.19722457733622,0.559619731927948,0.825668025659338,0.185523298260092,2,0.2,0.764285714285714,2.6458930169636,0.969939234953938,1.30579894986195,4.56836123790578,6.67759518154055,3.69684366657039,5.972,63.8449270028217,36.1550729971783,20.951,815.3,2.8,0.88492856621769,8.98130841121495,1.97495985599,1.71838366429378,72.8971835765185,74,13.2888409896613,105,5,-1.13676303091992,5.80319631189856,3.16,4.386,5.972,8.452,9.984,"TREE-EAGERNEON","TREE","TREE_45",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1412","TREE_45Ebackwards.CSV","TREE_45Ebackwards_output.csv",9.48502602505731,6.89483834901354,12.570306251953,47.5387958590278,11.65846851119,30,20.406,10.3713,13.7045,0.719194586718284,1.48862217777724,0.0327349266840437,5.68017260901707,9.4,6.58943773437252,11,3.83225803695928,0.392730365948333,0.871166114973751,0.0240089778197393,9,0.3,0.893650793650794,3.0900396230876,0.87778048468246,1.52300395396671,7.57973090301159,8.51861064672239,4.17503088715082,7.944,82.3912201420271,17.6087798579729,20.406,1290.96666666667,4.9,0.8971295241255,8,1.64450748590667,1.20865460742385,76.72675905558,77,13.8259245556098,117,0.77,-0.867137868658144,6.01856824844701,3.5842,4.496,7.916,11.7875,14.1518,"TREE-EAGERNEON","TREE","TREE_45",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1413","TREE_45W.CSV","TREE_45W_output.csv",9.80211730429717,4.26116289798043,10.3574243081084,18.157509243125,10.6599138168291,30,20.041,13.9773,14.3175,3.17773868192157,1.87414965227357,2.80673510057583,6.5410299991899,9.8,5.42916771420496,10.5,3.70130197411249,1.45569716299362,0.981959786036918,1.02014812835813,0,0,0.644444444444444,139.289944787648,8.71886471069484,7.95432856652578,4.12585423673191,7.34026287213827,4.67041483406582,6.751,12.8573118321965,87.1426881678035,20.041,845.566666666667,3.8,0.883673171424196,15.4533148212426,2.77466719530481,1.812287769031,71.5992257568216,73,15.032065203086,119,7,-0.60079086736125,4.07187069094148,1.71,3.00725,6.751,10.481,14.3985,"TREE-EAGERNEON","TREE","TREE_45",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1414","TREE_45W2.CSV","TREE_45W2_output.csv",8.63973795389654,3.65306242112806,8.55375127722614,13.344865052658,9.35655428721331,30,19.857,13.0980333333333,13.514,2.88808683909937,1.82717297986403,2.99649440427992,6.12249280951439,8.16666666666667,4.16953923968397,9,4.56434819146784,1.38709062721088,1.0957031287317,1.14348259761865,0,0,0.706349206349206,151.427369240945,8.76529914599553,8.63694970010567,4.80698063870862,7.00222723605348,4.28308209737321,5.7955,22.0905172413793,77.9094827586207,19.857,742.533333333333,4.8,0.906121473111303,15.4143384290986,2.69362860399608,1.65004535133576,70.8669311775895,72,28.2634032360592,3224,0.389,79.9444442459062,8930.24982859773,1.651,3.303,5.794,10.373,12.7905,"TREE-EAGERNEON","TREE","TREE_45",2016,"reference","",NA,"unmanaged",NA,"MF",""
"1415","TREE_46C.CSV","TREE_46C_output.csv",6.86858958367536,4.65661082043412,5.71541594597084,21.6840243329841,8.26555785132699,40,21.082,9.05485,8.591,1.91975421483356,1.99894336894333,1.33301610650868,6.58892647753352,6.425,4.73875186423274,5.5,5.62762111369064,1.19841056503814,1.31260576065759,0.920119543770036,6,0.15,0.8375,79.9252128333248,3.50062484272157,8.22622869508533,5.96460760009214,5.89171246350775,3.91065197989371,4.541,41.9754158884594,58.0245841115406,21.082,575.7,4.075,0.930533679742947,12.7670886075949,2.51346528612615,1.66431858645948,66.6219028370387,69,14.5894898436009,112,9,-0.537144963809747,3.90782688550857,2.355,2.931,4.54,7.72125,10.963,"TREE-EAGERNEON","TREE","TREE_46",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1416","TREE_46E.CSV","TREE_46E_output.csv",11.2800912221064,4.63044778590877,10.8627739394972,21.4410466980275,12.1715027219164,40,21.91,14.9714,15.935,2.61443458196722,2.00050328373188,2.5976285735743,5.98896141688986,11.2,5.65322689788534,11.5,3.8177123259569,1.33686913846247,1.08395346852433,1.26900778411664,2,0.05,0.76195652173913,192.913286940237,9.21948406200475,10.3881856245774,4.66385891614911,8.91784487229353,4.54965800358094,7.993,26.9567687864009,73.0432312135991,21.91,528.1,5.35,0.933095344207191,16.2590038314176,2.73706798150684,1.67636330165487,72.2713600414884,74,14.89084669164,121,7,-0.909663041049928,4.50979789614438,3.714,5.372,7.993,11.4395,16.557,"TREE-EAGERNEON","TREE","TREE_46",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1417","TREE_46W.CSV","TREE_46W_output.csv",9.6650952768108,4.54029569418818,8.5703275514628,20.6142849906637,10.6542477245335,40,23.015,13.0368,13.462,3.69957019893687,1.63445128678673,3.53999320787291,6.20253551718792,9.9,5.2759736007582,9,5.23644196282995,2.12464109588205,1.15449953379112,1.9046628035949,0,0,0.759375,74.4107647548811,5.23538232559072,6.8557666719174,5.30358426552633,7.83838261307658,4.64898718062577,6.595,20.3744149765991,79.6255850234009,23.015,561,4.825,0.933826568518494,16.3333333333333,2.80787247420208,1.75417809852443,71.7076638862453,74,15.2506094799269,115,1,-0.595332443820415,3.70194203206722,2.657,3.52,6.594,12.114,14.463,"TREE-EAGERNEON","TREE","TREE_46",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1418","TREE_47C.CSV","TREE_47C_output.csv",7.77701301429753,5.09186204345896,7.59269058741487,25.927059069618,9.26071347237515,40,19.235,9.031375,9.1195,1.58802453977436,1.86090383004387,0.507286500655044,6.38519439899773,7.575,5.20792049645882,7,3.81928095372953,0.909214030073801,1.07474280876716,0.414723723312661,7,0.175,0.8375,11.6783116434545,1.67958231023489,2.97612414166489,6.01445387544636,7.68606021776657,3.78849611533488,7.221,42.3221260626484,57.6778739373516,19.235,652.975,3.725,0.967684897868581,15.1019522776573,2.5664762153186,1.60022633619499,73.9032600756922,75,12.4628373203054,115,6,-1.10069729413616,6.50842415161518,2.2136,5.034,7.22,10.285,13.0124,"TREE-EAGERNEON","TREE","TREE_47",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1419","TREE_47E.CSV","TREE_47E_output.csv",17.3242758650479,3.86365232741104,17.8660672597147,14.9278093071087,17.7393671905937,40,23.013,19.487925,20.546,2.17429466203233,2.19998316125838,1.07656291037278,6.33150184989369,17.1,4.12497086236795,18,3.25809653802148,0.905380903943476,0.933688694177797,0.380654493005683,1,0.025,0.759375,29.4346372972212,3.90276981641916,3.76869009833242,4.14316104013435,15.4754456308838,3.84702263627062,15.8025,43.6879376508288,56.3120623491712,23.013,632.05,3.275,0.806170836042946,11.9395070948469,2.4313396375625,1.45225835608772,81.0250105381481,83,15.5392837221286,118,5,-1.86098882096564,7.91999013867169,10.9206,13.196,15.8,18.423,20.071,"TREE-EAGERNEON","TREE","TREE_47",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1420","TREE_47W.CSV","TREE_47W_output.csv",12.541029242534,6.69916128903976,15.4651866870974,44.8787619765688,14.1786532290358,40,21.741,14.631075,18.197,1.69232663186027,2.10096968523901,0.81053424561889,6.67708346124714,12.3,6.74517871501089,15,3.20649176566848,0.683298141223252,0.822714971208804,0.457965952090736,8,0.2,0.781521739130435,48.5036274488737,3.79613491580657,5.83892003283723,7.63264653965838,12.7289127324586,4.27446722114536,14.047,48.2781875658588,51.7218124341412,21.741,593.25,5.55,0.875824996133018,13.120464952448,2.46771825848508,1.5437609552838,78.4702534637327,81,18.1173971383858,928,7,12.4396690663783,584.615308704805,5.0305,9.749,14.0465,15.748,17.3695,"TREE-EAGERNEON","TREE","TREE_47",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1421","TREE_49C.CSV","TREE_49C_output.csv",9.36047718996462,6.14313273199904,11.0816116748642,37.738079762958,11.1540647744547,40,22.113,12.03435,14.3095,2.53030795273332,2.38109912598567,2.26151502106855,6.34035930372775,9.325,6.51384127877923,10.5,4.47733681447821,1.45163622849224,1.51087763756457,1.07778517501612,10,0.25,0.803260869565217,46.6181743470947,3.92554360919441,5.58643730112562,7.64882012872171,10.0641291060851,3.52593768725105,10.5,47.9230202965611,52.0769797034389,22.113,713.3,3.8,0.928645570937943,14.3566739606127,2.56782683806676,1.46777613452322,76.1585891222402,77,14.7343225197606,117,8,-0.980620658898772,5.05675809017836,5.296,7.495,10.5,12.113,14.71,"TREE-EAGERNEON","TREE","TREE_49",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1422","TREE_49E.CSV","TREE_49E_output.csv",12.2593155517348,4.40684602184933,12.1437339515669,19.4202918602893,13.0086741200165,40,23.538,16.71905,17.681,3.87311392375037,1.33534745489266,3.89693771075559,6.23441072571837,12.575,5.17334142875391,13,3.8286413964891,1.82308375272907,0.744960707329779,1.82174487590756,0,0,0.694,166.709764449934,9.27143985217084,8.98610969872462,4.19808274890654,9.69009029266879,4.79873403520506,9.045,8.57793790399491,91.4220620960051,23.538,471.975,3.8,0.923168785371324,18.3733719247467,2.94490639675455,1.85379686110924,75.7835864147444,77,16.2117785886496,119,9,-0.962132884631374,4.86757653627178,3.96,5.709,9.0435,13.208,16.513,"TREE-EAGERNEON","TREE","TREE_49",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1423","TREE_49W.CSV","TREE_49W_output.csv",11.8839081248216,4.30267082926263,10.6055803493107,18.5129762649875,12.6205160028251,40,22.134,15.8664,17.27,4.16056079515018,1.22800632181482,4.14088045010851,6.12249280951439,11.85,4.68795510611216,11.5,4.85981240436167,2.24633535543783,0.995765448216201,2.21302176004533,0,0,0.725,99.819307726055,6.3550955823465,7.70921966643155,4.88692300968248,9.73387722054036,4.73078929571059,7.732,0.250697965927871,99.7493020340721,22.134,438.9,3.9,0.900945827051648,14.935379644588,2.74318076756924,1.63865919371695,77.0603792985262,77,13.3589368120964,118,8,-0.918634585259341,5.48100619622127,4.88,6.146,7.7255,13.765,17.311,"TREE-EAGERNEON","TREE","TREE_49",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1424","TREE_53C.CSV","TREE_53C_output.csv",10.946828807427,4.4465596697933,11.4027829474176,19.7718928970323,11.7945180704308,40,20.342,13.343475,15.0345,3.07804180929802,2.02527873844656,3.1070200399937,6.60934924316738,10.675,4.99942304363521,10,4.93447393313069,1.63546898529857,1.14684225596768,1.52458947746733,1,0.025,0.747619047619048,41.2242820410423,3.97325927007773,5.04355953804292,5.01253226340406,9.13044756656482,4.51587779147221,8.788,19.2136465817429,80.7863534182571,20.342,567.3,4.075,0.945460654137768,16.0362976406534,2.79502879538983,2.093032524537,75.8350065473592,77,15.5820259918243,126,5,-0.603849651764223,4.07442892113678,3.5178,4.907,8.788,12.394,15.68,"TREE-EAGERNEON","TREE","TREE_53",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1425","TREE_53E.CSV","TREE_53E_output.csv",10.8275635676711,6.2289600265658,11.7585678176412,38.7999430125546,12.4525530414128,40,21.888,13.756775,17.5665,2.77891006308196,1.94360499846902,2.62425222866546,6.16961073249146,10.825,6.51974319141876,10.5,4.04305126783455,1.23937219978954,0.94013098434292,1.16131900092915,5,0.125,0.767391304347826,95.7632600404341,5.53983208399792,8.06681600890595,7.36204660956519,10.0350025712025,5.07028101202533,9.389,21.7297074152433,78.2702925847567,21.888,484.6,4.25,0.956130917381384,17.4970297029703,2.83251900514738,1.57794884616928,77.1756988396624,78,14.5942208165309,122,5,-0.603113826408054,4.31001200766343,3.826,5.586,9.389,14.088,17.2786,"TREE-EAGERNEON","TREE","TREE_53",2016,"reference","",NA,"unmanaged",NA,"DBF",""
"1426","TREE_53W.CSV","TREE_53W_output.csv",9.2978768033265,4.62792541302997,9.61272061740511,21.4176936285686,10.3601527178749,40,23.317,13.5445,13.3865,3.51240126066964,2.17073004083121,4.23148414287838,6.25575004175337,8.675,4.91145965039273,8.5,4.0575653107188,1.55223312555986,1.02762496713643,1.58774977527142,4,0.1,0.747916666666667,173.27934302673,8.00816533008285,10.4474222214281,6.69721745893828,8.37522973657548,4.03171053322652,7.445,19.0900707039656,80.9099292960344,23.317,488.075,6.5,0.882332228433536,14.2187019378653,2.6859325477811,1.59466793036176,75.2070035460993,76,14.0866896031742,122,7,-0.655700286575614,4.48459624257505,3.9634,5.151,7.443,11.26,14.096,"TREE-EAGERNEON","TREE","TREE_53",2016,"reference","",NA,"unmanaged",NA,"DBF",""
